0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,is_approved
0.4393244504559046,0.6544703219005592,-1.0163501092822542,-0.021964676679603383,-0.5235044913214164,-0.5335436023428868,0.059474427974007094,0.7601871142230838,0.003886472669501326,0.3216541076873358,-0.8207074614750915,-0.2624396677934468,-0.2786409650022973,-1.0189289110985786,0.44959481085381064,-0.24939720500751275,0.7056307873608052,0.3277382922903983,0.2985198523325422,0.41185904642527454,0.25415533747847063,0.06712041490867156,0.7244493301333899,0.5227546669466476,0.1870751609617832,0.05279923059639088,0.26813912453692834,0.1828645097184731,0.49746186319716446,-0.03736623057493315,-0.31757485678328357,-0.08805644077886239,0.20279033157761076,0.27876572671617694,0.6203663873145362,-0.2725283187196848,-0.22591896969974923,-0.04762656053416922,0.02070494457080273,0.0719088121801293,0.0
-0.8830397358033077,0.580096597205893,0.1604886355478809,-0.7323179596984357,-0.7030990950832686,-0.42304540520306133,0.7591079764812267,0.24037278886316565,0.3655855831241282,-0.9241096872206286,-0.336764976066319,-0.7690213345187255,0.04763930286241693,-0.24839716481051707,-0.03684163980246685,0.8725171441965688,-0.1976005817493505,-0.3259815061005837,0.2171098332536096,-0.11715849618079559,-0.12630894357587805,-0.01969187167996553,-0.3715328831374614,0.0849421318848535,-0.21326865459071792,-0.06471743467777764,0.04109306653136441,-0.17967138843958977,0.05943860180768208,0.21266360854622868,-0.3614104891012589,-0.20368092926258105,0.040669949281525196,0.13780176801324298,-0.06120116884527052,0.14585296485833538,-0.2006384363749164,0.043803732858556474,0.007214095135575021,0.03749717931271292,0.0
-0.6936640197461741,0.027474513845492286,-0.6108332029538549,-0.19438165180403047,-0.24424855763376804,0.9321635262636103,-0.1741601949538409,0.5190104749596224,0.42430130559197254,-0.7890381597886656,-0.8721178772211231,-0.4918600915043073,0.18329530128409577,-0.09068858634826579,-0.36326335496304707,0.3649700883286738,-0.34847837153158007,1.0306330739071785,0.03712856162758988,0.30149688598499663,0.16024104848633422,-0.38080544942463856,-0.3549795129711642,0.9395606769016225,0.4372183208891464,0.48461710973374833,-0.09455419686608987,-0.04297700159712844,0.11057529874103979,-0.3476150476940462,0.22642345317516854,-0.04518183318361294,-0.04478528758762521,0.022906528981677315,-0.16962882560141554,-0.15110948462260937,-0.13654066073566232,-0.04592617475393018,0.8101612927715782,-0.06269674884496063,0.0
1.0978215519712762,-0.06646929842124112,0.09461967394001679,0.6354065826847285,-0.6433398374354747,0.182667274620269,-0.7629405790600877,0.42006061986123466,-0.75391532935262,-0.16103817034051637,0.7360949958387598,-0.14212472222442443,0.5153788603147804,0.22621005722188553,0.4572864660651562,0.3332935735917019,-0.2673559158014471,0.5205161350616483,-0.40665483221401577,-0.5177867640633356,-0.05747637814366359,-0.3636948107815396,-0.35068034683119503,-0.5223991983052467,-0.2536993192512229,0.16615808851378577,0.4800601388010573,0.5804571767156299,0.11564213223842473,-0.0034873615090980203,0.25567203945507877,0.028073313837501026,0.17411131849284484,-0.01833120366748595,0.20445091421187556,-0.2701188320439792,0.04351469135328064,-0.0748820413229779,-0.13185131770311792,-0.017500333662138177,1.0
-0.08768412995093386,-0.9496735750439761,1.1919228522939225,-0.7906226077575994,-0.5030427044403696,-0.0722828000505867,0.8274851851201939,0.7457040313321196,0.17846432993328293,0.1935909717357831,0.13582378405608636,-0.4429362425177218,0.42326775815367457,0.0540660448859261,0.11007152505964021,-0.6700368888550158,0.16624709479579244,0.7530617598474106,-0.0644029884568171,-0.12498212349964774,0.43778745562435606,-0.12462126843816543,-0.02313484523133554,-0.5059757665083856,-0.21026325950724545,-0.05752177800921255,-0.27814546590632133,-0.14447860907418927,-0.2227853828603804,0.11032189268154413,0.04539046969821086,-0.32530494077545313,-0.02331844542067371,0.0165121856544563,-0.08721460558336921,-0.1068826330223624,0.011160802211009168,-0.09190683186051646,-0.022073617487329552,-0.015256278905731056,0.0
1.2630521274969142,-0.7478264856967831,-0.36731478606213347,0.050697959391904135,0.3005685442868453,0.40607527305559316,0.2629640039843683,-0.7247265481099671,0.687342935978232,-0.38295100896225653,-0.3699743759307239,0.024987360772273422,0.4380946436289166,0.5958875148176471,-0.42178484726529075,-0.07714456792342567,-0.17263926662716783,0.24400228760779485,-0.23681487075676513,-0.6650161867190605,0.5247973186042972,0.07194672841486131,-0.03628387728808525,0.02493971989426498,0.22712026524659407,-0.37211293329522466,0.13858415030947938,-0.1707295361848937,-0.31446050887601873,-0.02580996243201428,0.04403890728465891,-0.19840596916597414,0.1702782475455088,0.3625556678380695,0.004930612409187259,-0.15896860994633744,-0.0059016320851724,-0.19256759126834,0.033995334100798344,0.2131436202047544,1.0
-0.5327419589247104,-1.281282290568575,0.1984162382140572,0.5110498187006077,0.9285560890517207,-0.2201047736049379,-0.7965074644888912,0.5780353888056857,-0.22774850073222364,-0.15085626397793017,-0.5165909986715144,-0.13079266353046426,0.08102394040409523,0.0974218251405389,-0.02744391927629288,-0.27185891976886917,0.07849862576671139,-0.2081352932058712,0.07809846662352281,0.06987852694022584,-0.3541792587869402,0.05806030124885031,-0.1273160421141098,0.1171771649530139,0.008795488297918597,-0.1950748535372661,0.07743717377531546,0.002176449910863211,-0.29501204638764056,-0.297425751715634,-0.3328161892929915,-0.00876178395811321,-0.003583310226383055,-0.05620810643650164,-0.07258197048028121,-0.1721935176514695,-0.046808584411109674,0.18284511612740637,-0.023414675476904505,0.06821043389679343,1.0
0.6954278202085951,-0.41394435683320624,-0.2498784859251224,-0.44961147490411224,-0.842975570577057,-0.12409040066081016,-0.5549512319077086,1.1884268095795887,-0.2163349935486566,0.5049148633257103,-0.20685105452328234,-0.4989622879091074,-0.746676592239394,-0.175213055491633,0.628624962418694,-0.7468083927842878,0.541555650217381,-0.1752501358098376,0.1734809919900829,0.23249037109520346,0.3736787732571252,0.3585740893383155,0.89987519940298,0.6443246548872653,-0.19995593371282622,0.2497915028932946,0.295099999335399,0.14960287170162223,0.3056513613321413,0.06521807921587365,-0.09293958763432236,-0.03282064757412351,0.18981026403017376,0.07786769168604706,0.6870820578656515,0.07325061036166919,-0.2680066917361128,0.021887947657943475,0.015329408275349557,-0.08264104366240353,0.0
0.3505313795685197,-1.1746047827510446,0.19457023188929629,0.8606306606593276,0.3253551615966939,0.5232085806679242,0.3424235147347304,1.106676566814703,0.7566813924069977,-0.4711583648807087,-0.12544394698643235,0.40354262218251113,0.12176595001994504,0.41430926113378425,0.3114927971733954,-0.21862729442582374,-0.2506681384329224,0.3462335388196643,0.16224585605975977,-0.46758472665367784,-0.24524274972142732,0.8611773090300155,-0.21070594734663145,0.3835993332967544,-0.25951813272064506,0.12882306657246695,0.36427864904629065,0.017717136109190446,0.2660430819843326,0.3598060711774046,-0.12666354673013336,-0.1289612058745526,0.01903774303876311,-0.10905512898801097,0.01807791849371943,0.09206727101903923,-0.11619766057876411,0.03666998568436355,-0.07385491682795058,0.05172358027293104,1.0
0.5577206615730568,-1.1515661259574805,-0.031483575459609024,-0.4180523687114985,0.3434498241329779,0.20331599799979183,0.294516744744369,0.1899712893679103,0.04086483212828648,-0.027899815803027663,0.786110613222542,-0.5437295091495793,-0.38109756727034827,0.1056248612167418,0.6521155300136717,-0.5948804223778686,0.11144146770378983,0.6411075223714752,0.11193544580882628,0.08725962995376131,-0.25714007822691254,0.3129848093170717,-0.7936349394590687,-0.10159726020313185,0.17693347053600414,-0.34195534137879535,0.3709829274148555,-0.32754534233138705,-0.10766676877953418,-0.2158888096664052,0.003900298459681236,-0.2980831841273546,-0.022505237942162085,0.022601628794011515,-0.3646501368130309,-0.17987927854496516,0.23117680053296594,-0.33512032012952203,-0.01859444269820907,-0.040815632921463695,1.0
